CWE-ID,Description,CVE
131,"Buffer overflow in the AIM and ICQ module in Gaim before 1.5.0 allows remote attackers to cause a denial of service (application crash) and possibly execute arbitrary code via an away message with a large number of AIM substitution strings, such as %t or %n.",CVE-2005-2103
131,Stack-based buffer overflow in the HTrjis function in Lynx 2.8.6 and earlier allows remote NNTP servers to execute arbitrary code via certain article headers containing Asian characters that cause Lynx to add extra escape (ESC) characters.,CVE-2005-3120
131,"Buffer overflow in defang in libhttpd.c for thttpd 2.21 to 2.23b1 allows remote attackers to execute arbitrary code via requests that contain '<' or '>' characters, which trigger the overflow when the characters are expanded to ""&lt;"" and ""&gt;"" sequences.",CVE-2003-0899
131,FTP service in IIS 5.0 and earlier allows remote attackers to cause a denial of service via a wildcard sequence that generates a long string when it is expanded.,CVE-2001-0334
131,"Buffer overflow in FTP server in HPUX 11 allows remote attackers to execute arbitrary commands by creating a long pathname and calling the STAT command, which uses glob to generate long strings.",CVE-2001-0248
131,"Heap overflow in FTP daemon in Solaris 8 allows remote attackers to execute arbitrary commands by creating a long pathname and calling the LIST command, which uses glob to generate long strings.",CVE-2001-0249
131,"Heap-based buffer overflow in sudo before 1.6.6 may allow local users to gain root privileges via special characters in the -p (prompt) argument, which are not properly expanded.",CVE-2002-0184
131,"k5admind (kadmind) for Heimdal allows remote attackers to execute arbitrary code via a Kerberos 4 compatibility administration request whose framing length is less than 2, which leads to a heap-based buffer overflow.",CVE-2004-0434
131,"Multiple buffer overflows in Cyrus SASL library 2.1.9 and earlier allow remote attackers to cause a denial of service and possibly execute arbitrary code via (1) long inputs during user name canonicalization, (2) characters that need to be escaped during LDAP authentication using saslauthd, or (3) an off-by-one error in the log writer, which does not allocate space for the null character that terminates a string.",CVE-2002-1347
131,"Multiple stack-based buffer overflows in libcURL and cURL 7.12.1, and possibly other versions, allow remote malicious web servers to execute arbitrary code via base64 encoded replies that exceed the intended buffer lengths when decoded, which is not properly handled by (1) the Curl_input_ntlm function in http_ntlm.c during NTLM authentication or (2) the Curl_krb_kauth and krb4_auth functions in krb4.c during Kerberos authentication.",CVE-2005-0490
131,Buffer overflow in the get_tag function in mod_include for Apache 1.3.x to 1.3.32 allows local users who can create SSI documents to execute arbitrary code as the apache user via SSI (XSSI) documents that trigger a length calculation error.,CVE-2004-0940
131,"The init_request_info function in sapi/cgi/cgi_main.c in PHP before 5.2.6 does not properly consider operator precedence when calculating the length of PATH_TRANSLATED, which might allow remote attackers to execute arbitrary code via a crafted URI.",CVE-2008-0599
134,format string in Perl program,CVE-2002-1825
134,format string in bad call to syslog function,CVE-2001-0717
134,format string in bad call to syslog function,CVE-2002-0573
134,format strings in NNTP server responses,CVE-2002-1788
134,"Format string vulnerability exploited by triggering errors or warnings, as demonstrated via format string specifiers in a .bmp filename.",CVE-2006-2480
134,Chain: untrusted search path enabling resultant format string by loading malicious internationalization messages,CVE-2007-2027
134,"Format string vulnerability in PerlRTE_example1.pl in WASD 7.1, 7.2.0 through 7.2.3, and 8.0.0 allows remote attackers to execute arbitrary commands or crash the server via format strings in the $name variable.",CVE-2002-1825
134,Format string vulnerability in ToolTalk database server rpc.ttdbserverd allows remote attackers to execute arbitrary commands via format string specifiers that are passed to the syslog function.,CVE-2001-0717
134,Format string vulnerability in RPC wall daemon (rpc.rwalld) for Solaris 2.5.1 through 8 allows remote attackers to execute arbitrary code via format strings in a message that is not properly provided to the syslog function when the wall command cannot be executed.,CVE-2002-0573
134,Format string vulnerability in the nn_exitmsg function in nn 6.6.0 through 6.6.3 allows remote NNTP servers to execute arbitrary code via format strings in server responses.,CVE-2002-1788
134,"Format string vulnerability in Dia 0.94 allows user-assisted attackers to cause a denial of service (crash) and possibly execute arbitrary code by triggering errors or warnings, as demonstrated via format string specifiers in a .bmp filename.  NOTE: the original exploit was demonstrated through a command line argument, but there are other mechanisms for input that are automatically processed by Dia, such as a crafted .dia file.",CVE-2006-2480
134,"Untrusted search path vulnerability in the add_filename_to_string function in intl/gettext/loadmsgcat.c for Elinks 0.11.1 allows local users to cause Elinks to use an untrusted gettext message catalog (.po file) in a ""../po"" directory, which can be leveraged to conduct format string attacks.",CVE-2007-2027
138,Read arbitrary files from mail client by providing a special MIME header that is internally used to store pathnames for attachments.,CVE-2001-0677
138,"Setuid program does not cleanse special escape sequence before sending data to a mail program, causing the mail program to process those sequences.",CVE-2000-0703
138,Multi-channel issue. Terminal escape sequences not filtered from log files.,CVE-2003-0020
138,Multi-channel issue. Terminal escape sequences not filtered from log files.,CVE-2003-0083
138,"Eudora 5.0.2 allows a remote attacker to read arbitrary files via an email with the path of the target file in the ""Attachment Converted"" MIME header, which sends the file when the email is forwarded to the attacker by the user.",CVE-2001-0677
138,"suidperl (aka sperl) does not properly cleanse the escape sequence ""~!"" before calling /bin/mail to send an error report, which allows local users to gain privileges by setting the ""interactive"" environmental variable and calling suidperl with a filename that contains the escape sequence.",CVE-2000-0703
138,"Apache does not filter terminal escape sequences from its error logs, which could make it easier for attackers to insert those sequences into terminal emulators containing vulnerabilities related to escape sequences.",CVE-2003-0020
138,"Apache 1.3 before 1.3.25 and Apache 2.0 before version 2.0.46 does not filter terminal escape sequences from its access logs, which could make it easier for attackers to insert those sequences into terminal emulators containing vulnerabilities related to escape sequences, a different vulnerability than CVE-2003-0020.",CVE-2003-0083
141,Attacker inserts field separator into input to specify admin privileges.,CVE-2003-0307
141,"Poster version.two allows remote authenticated users to gain administrative privileges by appending the ""|"" field separator and an ""admin"" value into the email address field.",CVE-2003-0307
142,"Multiple internal space, insufficient quoting - program does not use proper delimiter between values.",CVE-2000-0293
142,"aaa_base in SuSE Linux 6.3, and cron.daily in earlier versions, allow local users to delete arbitrary files by creating files whose names include spaces, which are then incorrectly interpreted by aaa_base when it deletes expired files from the /tmp directory.",CVE-2000-0293
143,Carriage returns in subject field allow adding new records to data file.,CVE-2004-1982
143,"Attacker inserts carriage returns and ""|"" field separator characters to add new user/privileges.",CVE-2001-0527
143,Post.pl in YaBB 1 Gold SP 1.2 allows remote attackers to modify records in the board's .txt file via carriage return characters in the subject field.,CVE-2004-1982
143,"DCScripts DCForum versions 2000 and earlier allow a remote attacker to gain additional privileges by inserting pipe symbols (|) and newlines into the last name in the registration form, which will create an extra entry in the registration database.",CVE-2001-0527
144,Linebreak in field of PHP script allows admin privileges when written to data file.,CVE-2002-0267
144,"preferences.php in Simple Internet Publishing System (SIPS) before 0.3.1 allows remote attackers to gain administrative privileges via a linebreak in the ""theme"" field followed by the Status::admin command, which causes the Status line to be entered into the password file.",CVE-2002-0267
